1.5208	1.5207	1.5208	1.5207	1.5208	1.5207	1.5206	1.5208	1.5206	1.5208	1.5208	1.5208	1.5209	1.5207	1.5208	1.5209	1.5209	1.5208	1.521	1.5208	1.5211	1.5209	1.521	1.521	1.5209	1.521	1.5209	1.5209	1.5209	1.5209	1.5207	1.5209	1.5209	1.5208	1.5209	1.5207	1.5208	1.5208	1.5208	1.5209	1.5209	1.5208	1.5208	1.5208	1.5208	1.5209	1.5207	1.5209	1.5207	1.5208	1.5207	1.5207	1.5208	1.5208	1.5208	1.5208	1.5208	1.5207	1.5209	1.5208	1.5209	1.5209	1.5207	1.5209	1.5208	1.5208	1.5209	1.5207	1.5209	1.5209	1.5208	1.5208	1.5209	1.5208	1.521	1.5208	1.521	1.521	1.5209	1.5211	1.521	1.5211	1.521	1.521	1.521	1.521	1.5209	1.5209	1.521	1.5209	1.521	1.5209	1.5209	1.521	1.5209	1.521	1.521	1.521	1.5211	1.5211	1.521	1.5212	1.521	1.5211	1.5211	1.5209	1.5211	1.521	1.521	1.521	1.521	1.5209	1.521	1.5209	1.521	1.521	1.5209	1.5211	1.521	1.5211	1.521	1.5211	1.521	1.521	1.521	1.5211	1.521	1.521	1.521	1.521	1.521	1.5209	1.5209	1.521	1.5209	1.521	1.521	1.521	1.5211	1.5211
0.76413	0.76407	0.76419	0.76403	0.76411	0.76408	0.764	0.76418	0.76398	0.76416	0.76415	0.76411	0.76425	0.76404	0.76418	0.76419	0.76427	0.76413	0.76437	0.76416	0.76441	0.76428	0.76436	0.76436	0.76422	0.76431	0.76427	0.76426	0.76425	0.76424	0.76408	0.76422	0.7642	0.76412	0.76424	0.76405	0.76416	0.76409	0.76408	0.76424	0.7642	0.76416	0.76416	0.76415	0.76414	0.76423	0.76402	0.7642	0.76407	0.76413	0.76406	0.764	0.76409	0.76411	0.76408	0.76412	0.76413	0.76406	0.76421	0.76409	0.76419	0.76423	0.76404	0.76423	0.76415	0.76408	0.76421	0.76405	0.76418	0.76419	0.76414	0.76412	0.76419	0.76411	0.76435	0.76416	0.76427	0.76435	0.76422	0.7644	0.76427	0.76436	0.76432	0.76429	0.76425	0.76433	0.76419	0.76425	0.76425	0.76419	0.76431	0.76417	0.76418	0.7643	0.76423	0.7643	0.76428	0.76428	0.76436	0.76437	0.76427	0.76448	0.76425	0.76434	0.76439	0.7642	0.76437	0.76426	0.76424	0.76432	0.76425	0.76422	0.76425	0.76416	0.7643	0.7643	0.76417	0.76441	0.76423	0.76441	0.76428	0.76437	0.76431	0.76431	0.76425	0.76436	0.76426	0.76429	0.7643	0.76426	0.7643	0.76424	0.76419	0.7643	0.76421	0.76431	0.76424	0.76428	0.76433	0.76436
0.0067556	0.0066193	0.0068194	0.0066117	0.0066736	0.0067114	0.0065807	0.0067501	0.0066009	0.0066835	0.0067629	0.0066641	0.0067917	0.0066329	0.0067224	0.006717	0.0068361	0.0066395	0.006926	0.0067306	0.0069097	0.0068443	0.0068656	0.0069001	0.0068186	0.0068437	0.0068521	0.0068424	0.0067766	0.0068407	0.0066539	0.0067848	0.0068331	0.006661	0.0068136	0.0066591	0.0067047	0.0067428	0.0066444	0.006789	0.0067872	0.0067105	0.0067454	0.0067886	0.0067143	0.0068924	0.0066538	0.0068046	0.0067669	0.0067226	0.0067093	0.0066688	0.0066807	0.0067727	0.0067036	0.0066974	0.0068044	0.0066386	0.0067984	0.0066922	0.0067109	0.0068351	0.0066166	0.0067634	0.0067749	0.006612	0.0067731	0.0066406	0.0066881	0.006764	0.0066859	0.0066318	0.006785	0.0066292	0.006879	0.0067371	0.0067774	0.0069099	0.0067669	0.0068939	0.0068387	0.0068821	0.0068551	0.0068891	0.0067634	0.0069266	0.0067526	0.0067751	0.0068447	0.0067342	0.0068426	0.0067853	0.0066763	0.0068604	0.0067794	0.0068087	0.0068595	0.0067922	0.0068529	0.0069077	0.0067394	0.0070043	0.0067801	0.0068295	0.0069356	0.0067234	0.0068641	0.0068302	0.006718	0.0068568	0.0067905	0.0067185	0.0067964	0.0066761	0.0067838	0.0068403	0.006646	0.0069152	0.0067478	0.0068659	0.0067854	0.0068461	0.0067852	0.0068563	0.0067123	0.006858	0.0067861	0.0067527	0.0068165	0.0067583	0.006771	0.0067932	0.0066463	0.0068008	0.0067185	0.0067833	0.0067764	0.0067946	0.0068005	0.0068998
0.74589	0.74596	0.74583	0.746	0.74589	0.74596	0.74601	0.74586	0.74603	0.7459	0.74587	0.74595	0.74574	0.74601	0.74584	0.74588	0.74577	0.7459	0.74567	0.74587	0.74565	0.74578	0.7457	0.74565	0.74584	0.74574	0.74581	0.74581	0.7458	0.74581	0.74596	0.74586	0.74588	0.74594	0.74583	0.74599	0.74591	0.74597	0.74601	0.74583	0.7459	0.74588	0.74593	0.74592	0.74594	0.74585	0.74606	0.74589	0.74601	0.74596	0.74602	0.74611	0.74599	0.746	0.746	0.74598	0.74597	0.74603	0.74587	0.746	0.74591	0.74586	0.74606	0.74588	0.74595	0.74603	0.7459	0.74607	0.74593	0.74593	0.74597	0.74598	0.74594	0.74601	0.74578	0.74596	0.74585	0.74578	0.74589	0.74572	0.74586	0.74576	0.74581	0.74584	0.74589	0.74579	0.74596	0.74586	0.74591	0.74593	0.74585	0.74594	0.74597	0.74583	0.74591	0.74581	0.74587	0.74585	0.74579	0.74577	0.74588	0.74567	0.7459	0.7458	0.74578	0.74593	0.74581	0.74588	0.74593	0.74583	0.74591	0.74591	0.74594	0.74598	0.74589	0.74586	0.746	0.74575	0.74593	0.74574	0.74589	0.74579	0.74585	0.74585	0.74592	0.74581	0.74592	0.74586	0.7459	0.7459	0.74588	0.74592	0.746	0.74586	0.746	0.74584	0.74597	0.74589	0.74586	0.74583
1.5038	1.5038	1.5037	1.5039	1.5038	1.5038	1.5039	1.5037	1.5039	1.5038	1.5037	1.5038	1.5036	1.5039	1.5037	1.5038	1.5037	1.5038	1.5035	1.5037	1.5035	1.5037	1.5036	1.5035	1.5037	1.5036	1.5037	1.5037	1.5037	1.5037	1.5038	1.5038	1.5038	1.5038	1.5037	1.5039	1.5038	1.5039	1.5039	1.5037	1.5038	1.5038	1.5038	1.5038	1.5038	1.5037	1.5039	1.5038	1.5039	1.5039	1.5039	1.504	1.5039	1.5039	1.5039	1.5039	1.5039	1.5039	1.5038	1.5039	1.5038	1.5038	1.504	1.5038	1.5039	1.5039	1.5038	1.504	1.5038	1.5038	1.5039	1.5039	1.5039	1.5039	1.5037	1.5039	1.5038	1.5037	1.5038	1.5036	1.5038	1.5037	1.5037	1.5038	1.5038	1.5037	1.5039	1.5038	1.5038	1.5038	1.5038	1.5039	1.5039	1.5037	1.5038	1.5037	1.5038	1.5038	1.5037	1.5037	1.5038	1.5036	1.5038	1.5037	1.5037	1.5038	1.5038	1.5038	1.5039	1.5038	1.5039	1.5038	1.5039	1.5039	1.5038	1.5038	1.5039	1.5037	1.5039	1.5037	1.5038	1.5037	1.5038	1.5038	1.5039	1.5037	1.5039	1.5038	1.5039	1.5038	1.5038	1.5038	1.504	1.5038	1.504	1.5038	1.5039	1.5038	1.5038	1.5038
2.2495	2.2496	2.2495	2.2497	2.2495	2.2496	2.2497	2.2495	2.2497	2.2496	2.2495	2.2496	2.2494	2.2497	2.2495	2.2496	2.2494	2.2496	2.2493	2.2495	2.2493	2.2495	2.2494	2.2493	2.2495	2.2494	2.2495	2.2495	2.2495	2.2495	2.2496	2.2496	2.2496	2.2496	2.2495	2.2497	2.2496	2.2497	2.2497	2.2495	2.2496	2.2496	2.2497	2.2496	2.2496	2.2496	2.2498	2.2496	2.2497	2.2497	2.2497	2.2498	2.2497	2.2497	2.2497	2.2497	2.2497	2.2497	2.2496	2.2497	2.2496	2.2496	2.2498	2.2496	2.2497	2.2498	2.2496	2.2498	2.2497	2.2497	2.2497	2.2497	2.2497	2.2497	2.2495	2.2497	2.2496	2.2495	2.2496	2.2495	2.2496	2.2495	2.2496	2.2496	2.2497	2.2495	2.2497	2.2496	2.2497	2.2497	2.2496	2.2497	2.2498	2.2496	2.2497	2.2496	2.2497	2.2496	2.2496	2.2495	2.2497	2.2495	2.2497	2.2496	2.2496	2.2497	2.2496	2.2496	2.2497	2.2496	2.2497	2.2497	2.2497	2.2497	2.2497	2.2496	2.2498	2.2495	2.2497	2.2495	2.2497	2.2496	2.2497	2.2496	2.2497	2.2496	2.2497	2.2496	2.2497	2.2497	2.2497	2.2497	2.2498	2.2497	2.2498	2.2496	2.2498	2.2497	2.2497	2.2496
3.0086	3.0087	3.0085	3.0087	3.0086	3.0087	3.0087	3.0086	3.0087	3.0087	3.0086	3.0087	3.0084	3.0087	3.0085	3.0086	3.0085	3.0086	3.0084	3.0086	3.0084	3.0085	3.0085	3.0084	3.0086	3.0085	3.0086	3.0086	3.0086	3.0086	3.0087	3.0086	3.0087	3.0087	3.0086	3.0087	3.0087	3.0087	3.0088	3.0086	3.0087	3.0086	3.0087	3.0087	3.0087	3.0087	3.0088	3.0087	3.0088	3.0088	3.0088	3.0089	3.0088	3.0088	3.0088	3.0088	3.0088	3.0088	3.0087	3.0088	3.0087	3.0087	3.0089	3.0087	3.0088	3.0089	3.0087	3.0089	3.0088	3.0088	3.0088	3.0088	3.0088	3.0088	3.0086	3.0088	3.0087	3.0086	3.0087	3.0086	3.0087	3.0086	3.0087	3.0087	3.0088	3.0087	3.0088	3.0087	3.0088	3.0088	3.0088	3.0088	3.0089	3.0087	3.0088	3.0087	3.0088	3.0087	3.0087	3.0086	3.0088	3.0086	3.0088	3.0087	3.0087	3.0088	3.0087	3.0088	3.0089	3.0087	3.0088	3.0088	3.0089	3.0089	3.0088	3.0088	3.0089	3.0087	3.0088	3.0087	3.0088	3.0087	3.0088	3.0088	3.0088	3.0087	3.0089	3.0088	3.0089	3.0088	3.0088	3.0088	3.009	3.0088	3.009	3.0088	3.0089	3.0088	3.0088	3.0088
3.7661	3.7661	3.766	3.7662	3.7661	3.7662	3.7662	3.7661	3.7662	3.7661	3.7661	3.7662	3.7659	3.7662	3.766	3.7661	3.766	3.7661	3.7659	3.7661	3.7659	3.766	3.766	3.7658	3.7661	3.766	3.7661	3.7661	3.766	3.7661	3.7662	3.7661	3.7662	3.7662	3.7661	3.7662	3.7662	3.7662	3.7663	3.7661	3.7662	3.7661	3.7663	3.7662	3.7662	3.7662	3.7663	3.7662	3.7663	3.7663	3.7663	3.7665	3.7663	3.7664	3.7663	3.7663	3.7663	3.7663	3.7662	3.7663	3.7662	3.7662	3.7664	3.7662	3.7663	3.7664	3.7663	3.7664	3.7663	3.7663	3.7663	3.7663	3.7663	3.7664	3.7662	3.7663	3.7662	3.7662	3.7663	3.7661	3.7663	3.7661	3.7662	3.7662	3.7663	3.7662	3.7664	3.7662	3.7664	3.7663	3.7663	3.7663	3.7664	3.7662	3.7663	3.7662	3.7663	3.7662	3.7662	3.7662	3.7663	3.7661	3.7663	3.7662	3.7662	3.7663	3.7663	3.7663	3.7664	3.7663	3.7664	3.7663	3.7664	3.7664	3.7664	3.7663	3.7665	3.7662	3.7664	3.7662	3.7664	3.7663	3.7663	3.7663	3.7664	3.7663	3.7664	3.7663	3.7664	3.7664	3.7664	3.7664	3.7665	3.7663	3.7665	3.7663	3.7665	3.7664	3.7664	3.7663
4.5205	4.5205	4.5205	4.5206	4.5205	4.5206	4.5206	4.5205	4.5206	4.5206	4.5205	4.5206	4.5203	4.5206	4.5204	4.5205	4.5204	4.5205	4.5204	4.5205	4.5203	4.5204	4.5204	4.5203	4.5205	4.5204	4.5205	4.5205	4.5205	4.5205	4.5206	4.5206	4.5206	4.5207	4.5206	4.5207	4.5206	4.5207	4.5208	4.5206	4.5207	4.5206	4.5207	4.5206	4.5207	4.5206	4.5208	4.5207	4.5207	4.5207	4.5208	4.5209	4.5208	4.5208	4.5207	4.5208	4.5208	4.5208	4.5207	4.5208	4.5207	4.5206	4.5208	4.5207	4.5208	4.5208	4.5207	4.5209	4.5208	4.5208	4.5208	4.5208	4.5208	4.5208	4.5206	4.5208	4.5207	4.5206	4.5207	4.5206	4.5207	4.5206	4.5207	4.5207	4.5208	4.5206	4.5208	4.5207	4.5208	4.5208	4.5208	4.5208	4.5209	4.5207	4.5208	4.5207	4.5208	4.5207	4.5207	4.5207	4.5208	4.5206	4.5208	4.5207	4.5207	4.5208	4.5208	4.5208	4.5209	4.5208	4.5209	4.5208	4.5209	4.5209	4.5209	4.5208	4.5209	4.5207	4.5209	4.5207	4.5209	4.5208	4.5208	4.5208	4.5209	4.5208	4.5209	4.5208	4.5209	4.5209	4.5209	4.5209	4.521	4.5208	4.521	4.5208	4.521	4.5209	4.5209	4.5208
5.2728	5.2728	5.2727	5.2729	5.2728	5.2728	5.2729	5.2728	5.2729	5.2728	5.2728	5.2729	5.2726	5.2729	5.2727	5.2728	5.2727	5.2728	5.2726	5.2727	5.2726	5.2727	5.2727	5.2726	5.2728	5.2727	5.2728	5.2728	5.2728	5.2728	5.2729	5.2729	5.2729	5.273	5.2729	5.273	5.2729	5.273	5.2731	5.2729	5.273	5.2729	5.273	5.273	5.273	5.2729	5.2731	5.273	5.273	5.273	5.273	5.2732	5.2731	5.2731	5.2731	5.2731	5.2731	5.2731	5.273	5.2731	5.273	5.273	5.2732	5.273	5.2731	5.2731	5.273	5.2732	5.2731	5.2731	5.2731	5.2731	5.2731	5.2731	5.273	5.2731	5.273	5.273	5.273	5.2729	5.2731	5.2729	5.273	5.273	5.2731	5.273	5.2732	5.273	5.2732	5.2731	5.2731	5.2731	5.2732	5.273	5.2731	5.273	5.2731	5.2731	5.273	5.273	5.2731	5.273	5.2731	5.273	5.2731	5.2731	5.2731	5.2731	5.2732	5.2731	5.2732	5.2731	5.2733	5.2732	5.2732	5.2731	5.2733	5.2731	5.2732	5.273	5.2732	5.2731	5.2732	5.2732	5.2732	5.2731	5.2733	5.2732	5.2733	5.2732	5.2732	5.2732	5.2734	5.2732	5.2734	5.2731	5.2734	5.2732	5.2732	5.2732
