1.5196	1.5193	1.5196	1.5196	1.5194	1.5196	1.5193	1.5194	1.5195	1.5192	1.5194	1.5194	1.5192	1.5195	1.5193	1.5195	1.5195	1.5193	1.5195	1.5194	1.5193	1.5196	1.5193	1.5195	1.5196	1.5192	1.5195	1.5194	1.5192	1.5195	1.5191	1.5194	1.5194	1.5191	1.5194	1.5195	1.5192	1.5195	1.5193	1.5193	1.5195	1.5192	1.5195	1.5196	1.5193	1.5195	1.5193	1.5193	1.5195	1.5192	1.5193	1.5194	1.5191	1.5195	1.5191	1.5194	1.5196	1.5192	1.5195	1.5195	1.5192	1.5197	1.5194	1.5194	1.5198	1.5193	1.5195	1.5197	1.5192
0.76349	0.76322	0.76354	0.76353	0.76335	0.76353	0.76324	0.76333	0.76342	0.76313	0.76334	0.76336	0.76316	0.76342	0.76319	0.76342	0.76342	0.76322	0.76345	0.76334	0.76322	0.76353	0.76323	0.76345	0.76351	0.76311	0.7634	0.76328	0.76313	0.76345	0.76302	0.76328	0.76333	0.76304	0.76329	0.76335	0.76314	0.76342	0.76323	0.76325	0.76342	0.76313	0.7634	0.76344	0.76321	0.76342	0.76314	0.76318	0.76337	0.76303	0.76322	0.7633	0.76299	0.76335	0.76301	0.76326	0.76345	0.76309	0.76337	0.76335	0.76308	0.76354	0.76326	0.76326	0.76367	0.76316	0.76337	0.76354	0.76308
0.0067458	0.0064964	0.0066865	0.0067907	0.0065617	0.0067284	0.0065638	0.0065312	0.0066734	0.0064276	0.0065188	0.0066695	0.0063982	0.0066241	0.0065146	0.0066088	0.0066736	0.0065224	0.0066151	0.0066626	0.0064709	0.0067306	0.0065432	0.0066305	0.0067548	0.0064493	0.0065723	0.0065863	0.0063835	0.0066465	0.0063673	0.0064956	0.0065896	0.0063919	0.006471	0.0066544	0.0064136	0.006614	0.0065519	0.0064588	0.0066245	0.0064087	0.006529	0.0066699	0.0064349	0.0065972	0.00647	0.006393	0.0066038	0.0063706	0.0064092	0.0066129	0.0063071	0.0065615	0.0063935	0.0065248	0.006751	0.006502	0.0065763	0.0066812	0.006418	0.0067215	0.0065874	0.0064699	0.0068826	0.006542	0.0065654	0.0068277	0.0063854
0.74536	0.74562	0.74532	0.74535	0.7455	0.74533	0.74564	0.74551	0.74545	0.74573	0.74552	0.74552	0.7457	0.74545	0.74573	0.74544	0.74547	0.74567	0.74542	0.74557	0.74567	0.74535	0.7457	0.74545	0.74541	0.7458	0.7455	0.74565	0.74579	0.74546	0.74592	0.74563	0.74559	0.74589	0.74564	0.74561	0.74579	0.74551	0.74573	0.74568	0.74552	0.74583	0.74554	0.74554	0.74575	0.74553	0.74584	0.74578	0.74559	0.74595	0.74574	0.74569	0.74598	0.74561	0.74599	0.74574	0.74552	0.74592	0.74561	0.74565	0.74591	0.74546	0.74575	0.74575	0.74534	0.74585	0.74564	0.74547	0.74593
1.5026	1.5029	1.5026	1.5026	1.5028	1.5026	1.5029	1.5028	1.5027	1.503	1.5028	1.5028	1.503	1.5027	1.503	1.5027	1.5028	1.503	1.5027	1.5029	1.503	1.5027	1.503	1.5028	1.5027	1.5031	1.5028	1.503	1.5031	1.5028	1.5032	1.5029	1.5029	1.5032	1.503	1.5029	1.5031	1.5028	1.5031	1.503	1.5028	1.5032	1.5029	1.5029	1.5031	1.5029	1.5032	1.5031	1.5029	1.5033	1.5031	1.503	1.5033	1.503	1.5033	1.5031	1.5029	1.5033	1.5029	1.503	1.5033	1.5028	1.5031	1.5031	1.5027	1.5032	1.503	1.5028	1.5033
2.2479	2.2481	2.2478	2.2479	2.248	2.2478	2.2481	2.248	2.2479	2.2482	2.248	2.248	2.2482	2.248	2.2483	2.2479	2.248	2.2482	2.2479	2.2481	2.2482	2.2479	2.2483	2.248	2.248	2.2483	2.248	2.2482	2.2483	2.248	2.2485	2.2482	2.2481	2.2485	2.2482	2.2482	2.2483	2.2481	2.2483	2.2482	2.2481	2.2484	2.2481	2.2482	2.2483	2.2481	2.2484	2.2484	2.2482	2.2486	2.2483	2.2483	2.2486	2.2482	2.2486	2.2484	2.2481	2.2485	2.2482	2.2483	2.2485	2.2481	2.2484	2.2484	2.248	2.2485	2.2483	2.2481	2.2486
3.0063	3.0066	3.0063	3.0064	3.0065	3.0063	3.0066	3.0065	3.0064	3.0067	3.0065	3.0065	3.0067	3.0064	3.0068	3.0064	3.0065	3.0067	3.0064	3.0066	3.0067	3.0064	3.0068	3.0065	3.0065	3.0068	3.0065	3.0067	3.0068	3.0065	3.007	3.0067	3.0066	3.007	3.0067	3.0067	3.0069	3.0066	3.0068	3.0068	3.0066	3.0069	3.0066	3.0067	3.0069	3.0066	3.007	3.0069	3.0067	3.0071	3.0069	3.0069	3.0071	3.0068	3.0071	3.0069	3.0067	3.0071	3.0067	3.0068	3.0071	3.0066	3.0069	3.007	3.0065	3.007	3.0068	3.0067	3.0071
3.7632	3.7634	3.7632	3.7633	3.7633	3.7632	3.7635	3.7633	3.7633	3.7636	3.7634	3.7634	3.7636	3.7633	3.7637	3.7633	3.7634	3.7636	3.7633	3.7635	3.7636	3.7633	3.7637	3.7634	3.7634	3.7637	3.7634	3.7636	3.7637	3.7634	3.7639	3.7636	3.7636	3.7639	3.7636	3.7637	3.7638	3.7635	3.7638	3.7637	3.7635	3.7639	3.7635	3.7636	3.7638	3.7636	3.7639	3.7638	3.7637	3.764	3.7638	3.7638	3.764	3.7637	3.7641	3.7639	3.7636	3.7641	3.7637	3.7638	3.764	3.7636	3.7639	3.7639	3.7635	3.764	3.7638	3.7637	3.7641
4.5171	4.5173	4.517	4.5171	4.5172	4.517	4.5174	4.5172	4.5172	4.5174	4.5172	4.5173	4.5174	4.5172	4.5175	4.5172	4.5172	4.5174	4.5171	4.5174	4.5174	4.5171	4.5175	4.5173	4.5172	4.5176	4.5173	4.5175	4.5176	4.5173	4.5178	4.5175	4.5174	4.5178	4.5175	4.5175	4.5176	4.5174	4.5176	4.5176	4.5174	4.5177	4.5174	4.5175	4.5177	4.5175	4.5178	4.5177	4.5175	4.5179	4.5177	4.5177	4.5179	4.5176	4.518	4.5178	4.5175	4.518	4.5176	4.5177	4.5179	4.5175	4.5178	4.5178	4.5174	4.5179	4.5177	4.5176	4.518
5.2688	5.269	5.2687	5.2688	5.2689	5.2687	5.2691	5.2688	5.2689	5.2691	5.2689	5.269	5.2691	5.2689	5.2693	5.2689	5.2689	5.2691	5.2688	5.2691	5.2691	5.2688	5.2693	5.269	5.269	5.2693	5.269	5.2692	5.2693	5.269	5.2695	5.2692	5.2691	5.2695	5.2692	5.2693	5.2694	5.2691	5.2694	5.2693	5.2692	5.2695	5.2691	5.2693	5.2694	5.2692	5.2696	5.2695	5.2693	5.2697	5.2694	5.2695	5.2697	5.2693	5.2698	5.2696	5.2693	5.2697	5.2693	5.2694	5.2697	5.2693	5.2695	5.2696	5.2692	5.2697	5.2695	5.2694	5.2698
6.0223	6.0225	6.0222	6.0224	6.0224	6.0223	6.0226	6.0224	6.0224	6.0227	6.0225	6.0226	6.0226	6.0224	6.0228	6.0224	6.0225	6.0227	6.0224	6.0227	6.0227	6.0224	6.0228	6.0226	6.0225	6.0229	6.0226	6.0228	6.0229	6.0226	6.0231	6.0228	6.0227	6.0231	6.0228	6.0229	6.023	6.0227	6.023	6.0229	6.0228	6.0231	6.0227	6.0229	6.023	6.0228	6.0232	6.0231	6.0229	6.0233	6.023	6.0231	6.0233	6.023	6.0234	6.0232	6.0229	6.0233	6.023	6.0231	6.0233	6.0229	6.0232	6.0232	6.0228	6.0233	6.0231	6.023	6.0234
6.78	6.7802	6.78	6.7801	6.7801	6.78	6.7803	6.7801	6.7801	6.7804	6.7802	6.7803	6.7803	6.7802	6.7806	6.7802	6.7802	6.7805	6.7801	6.7804	6.7804	6.7801	6.7806	6.7803	6.7803	6.7806	6.7803	6.7806	6.7806	6.7803	6.7808	6.7805	6.7805	6.7808	6.7806	6.7807	6.7807	6.7805	6.7807	6.7806	6.7805	6.7808	6.7805	6.7807	6.7808	6.7806	6.781	6.7808	6.7807	6.7811	6.7808	6.7809	6.781	6.7807	6.7811	6.781	6.7807	6.7811	6.7807	6.7809	6.7811	6.7807	6.7809	6.781	6.7806	6.7811	6.7809	6.7808	6.7812
7.5354	7.5356	7.5354	7.5355	7.5355	7.5354	7.5358	7.5355	7.5356	7.5358	7.5356	7.5357	7.5358	7.5356	7.536	7.5356	7.5357	7.5359	7.5355	7.5359	7.5358	7.5356	7.536	7.5357	7.5357	7.5361	7.5357	7.536	7.5361	7.5358	7.5363	7.536	7.5359	7.5363	7.536	7.5361	7.5362	7.5359	7.5362	7.5361	7.536	7.5363	7.5359	7.5362	7.5363	7.536	7.5364	7.5363	7.5362	7.5365	7.5363	7.5364	7.5365	7.5362	7.5366	7.5364	7.5361	7.5366	7.5362	7.5363	7.5366	7.5362	7.5364	7.5365	7.5361	7.5366	7.5364	7.5363	7.5367
8.2859	8.2861	8.2858	8.286	8.286	8.2859	8.2862	8.286	8.286	8.2863	8.2861	8.2862	8.2862	8.286	8.2865	8.2861	8.2861	8.2864	8.286	8.2864	8.2863	8.2861	8.2865	8.2862	8.2862	8.2866	8.2862	8.2865	8.2866	8.2863	8.2868	8.2865	8.2864	8.2868	8.2865	8.2866	8.2866	8.2864	8.2867	8.2866	8.2865	8.2868	8.2864	8.2867	8.2868	8.2866	8.2869	8.2868	8.2867	8.287	8.2868	8.2869	8.287	8.2867	8.2871	8.287	8.2867	8.2871	8.2867	8.2869	8.2871	8.2867	8.287	8.287	8.2867	8.2871	8.2869	8.2869	8.2872
9.0408	9.041	9.0407	9.041	9.0409	9.0409	9.0412	9.0409	9.041	9.0412	9.041	9.0412	9.0411	9.041	9.0414	9.041	9.0411	9.0413	9.0409	9.0413	9.0413	9.041	9.0414	9.0412	9.0412	9.0415	9.0412	9.0415	9.0415	9.0412	9.0417	9.0415	9.0414	9.0418	9.0415	9.0416	9.0416	9.0414	9.0417	9.0416	9.0415	9.0418	9.0414	9.0417	9.0418	9.0415	9.0419	9.0418	9.0417	9.042	9.0418	9.0419	9.042	9.0417	9.0421	9.042	9.0417	9.0422	9.0418	9.0419	9.0421	9.0417	9.042	9.0421	9.0417	9.0421	9.042	9.0419	9.0422
