9.0025	9.3193	9.9551	9.953	9.2511	9.5992	9.2473	10.301	9.9389	9.6844	11.014	11.365	11.727	10.658	9.949	11.371	10.662	11.021	9.9491	10.657	9.5946	9.9425	11.01	9.5877	9.9353	9.9326	8.5452	9.9527	9.6002	9.6085	11.379	10.1	10.671	11.032	10.322	11.033	11.741	11.739	11.376	11.734	10.662	10.659	8.8868	9.2445	10.302	9.9398	9.9373	8.88	10.298	9.9491	9.6001	11.732	11.734	10.665	11.377	11.377	10.665	11.144	10.084	10.311	9.5994	10.308	10.576	10.574	10.223	9.8664	9.8647
8.7943	9.0906	9.0885	8.722	9.7867	9.7884	11.21	10.862	9.8551	10.286	10.506	10.235	10.506	11.924	10.862	9.7894	10.147	9.0848	10.143	10.141	9.4283	10.172	9.8093	9.4569	9.4661	9.4669	10.528	10.179	10.89	10.18	11.241	9.8192	10.527	10.884	9.8109	10.878	10.876	11.223	10.511	10.158	10.156	9.4434	9.4465	10.504	10.516	10.517	10.518	9.4586	10.17	10.521	10.879	9.8069	10.515	9.8029	10.872	10.51	10.869	10.308	8.5347	8.8567	9.4429	9.4468	10.475	10.139	10.851	9.7826	10.145
11.282	10.924	10.576	10.577	10.579	10.217	9.8647	10.213	9.8603	10.918	10.916	9.9233	9.851	9.8742	10.222	9.5196	8.8169	9.8783	9.5297	10.591	10.943	10.944	9.8852	10.595	10.232	10.23	10.228	9.875	10.933	9.5198	9.5172	8.4444	9.8619	8.7846	9.4922	10.55	11.271	10.912	10.912	10.563	10.564	10.321	10.34	11.622	10.909	10.197	10.194	10.192	10.55	9.4872	10.545	8.7727	9.8662	9.864	9.862	10.584	10.936	11.298	10.59	10.591	10.593	10.234	10.222	10.22	9.5187	10.577	10.216
10.082	9.3699	10.078	9.3659	8.3038	8.3278	10.096	9.0335	8.6797	9.391	10.102	9.7537	10.815	10.106	10.107	10.459	10.456	10.104	9.3917	10.1	9.7472	9.7449	9.3826	9.0303	9.7382	9.0516	9.0495	9.7669	9.0577	9.0583	9.4092	11.18	10.121	10.604	9.7713	9.7687	10.826	10.114	10.111	10.108	10.456	10.103	9.7506	9.3882	10.096	9.7436	10.097	9.7573	9.7585	9.7596	10.111	10.462	9.7631	10.463	10.111	9.7585	10.107	11.166	10.814	10.103	9.7513	10.1	9.0379	8.6764	9.0207	9.7294	9.0321
9.4687	10.18	9.4721	10.534	10.886	9.8271	9.8283	8.4086	11.247	10.534	9.4718	10.88	9.8174	9.8151	9.4628	8.7502	9.0982	8.7519	9.0998	9.1078	9.4692	9.4705	9.4719	9.473	10.885	10.536	10.885	10.182	9.4699	10.528	9.4648	9.8123	9.8096	9.457	8.3844	9.092	8.3953	9.1029	8.3901	10.182	9.4725	11.243	10.884	10.885	10.536	10.184	10.882	11.24	11.238	10.525	10.173	9.4608	9.4585	8.0361	9.4542	8.3979	8.3956	9.4642	9.8262	9.8281	9.8301	10.192	9.0748	10.147	9.4355	11.204	10.143
8.734	9.4421	9.09	8.7279	9.4361	9.4339	9.7917	8.7455	9.1033	8.3909	9.2411	8.5286	9.8197	9.9235	9.5342	9.4635	9.4648	9.8258	9.4636	9.4613	9.1091	9.1068	9.4546	9.4523	9.4501	8.3876	9.4457	8.3834	8.021	9.0853	9.0956	8.0262	9.4474	9.8084	8.7391	9.8102	7.6795	9.8073	9.8047	9.4421	9.7996	9.7969	9.4342	9.4316	9.7889	9.4264	8.7104	9.072	9.7799	9.4267	10.138	9.429	10.14	10.851	9.4324	10.142	10.14	9.0778	9.4258	10.495	9.7834	10.492	9.0804	9.7893	8.7177	8.7225	8.7147
8.5671	8.9216	8.573	9.6349	9.2863	8.9274	9.6388	10.35	9.6412	10.001	9.6385	9.2861	9.9939	9.6315	8.2091	9.6271	9.2749	8.5889	8.2003	7.8744	8.9324	8.2315	7.8828	8.5942	8.5954	9.3066	9.6579	8.9489	9.6571	9.3047	9.6526	8.2301	8.5879	9.2954	8.9329	9.2906	9.9981	8.5753	8.9093	7.4999	8.2057	9.6267	9.2772	9.988	10.699	9.6293	9.6303	8.9179	9.9859	9.6237	9.2714	10.329	9.617	8.5545	8.9025	9.2604	9.6083	8.5424	9.6005	9.2487	8.9019	8.9041	8.5763	9.9989	8.9307	8.5819	8.9305
8.5245	9.2325	8.8803	9.2283	9.586	9.5836	9.2213	8.8689	8.8834	8.8644	9.5889	8.5165	9.2349	9.2362	9.5976	9.5988	8.1798	8.8913	9.2429	8.8913	8.8891	9.2369	8.1744	8.5222	8.1699	8.1677	8.5157	8.5401	8.1879	8.1857	8.5336	9.2533	8.1944	8.9056	8.5465	8.9075	7.8382	8.549	8.1964	9.2541	9.6115	9.9589	8.536	9.6037	8.5307	7.468	8.5257	8.8833	8.8811	10.306	8.5232	8.1865	9.9579	8.5386	9.2499	8.1907	8.9017	9.9596	9.2477	9.246	9.9544	9.6025	8.8714	9.5802	9.2187	8.5073	9.2159
7.8982	8.9665	8.6127	10.394	8.265	8.2659	8.9775	7.9084	8.6197	8.981	8.6186	9.3265	8.264	8.9719	8.6095	8.9674	8.9653	7.9099	8.601	7.8886	8.9565	8.6209	8.2722	8.2734	8.9849	8.6259	8.2772	9.3385	9.3379	8.6255	8.6236	8.9817	8.2694	8.6174	8.2649	8.6127	8.9703	7.8975	8.5819	8.2525	8.5769	8.588	10.009	9.2995	8.2401	9.301	9.662	7.1799	9.6582	8.9455	8.5833	8.2309	8.5788	8.9367	9.6447	8.5723	8.9572	9.3053	9.6637	8.5916	8.9502	8.605	7.4959	8.5584	8.2104	9.6328	8.5622
7.6051	8.3032	7.9507	8.6587	9.3664	9.364	7.2308	8.2886	7.5862	7.9811	9.0391	8.6868	8.6957	8.6968	8.3381	8.3395	6.9306	7.9925	6.8866	8.3419	8.6996	7.9871	8.695	7.272	8.6905	7.628	8.326	7.9738	7.9716	7.2596	7.6178	7.9753	6.9162	8.3279	7.9792	7.9803	8.6916	8.3312	9.0388	8.3261	7.9734	6.9103	8.6784	8.3158	8.6734	8.3176	8.6684	7.6056	7.96	8.3005	8.6783	7.969	8.6804	7.9714	8.3226	8.6835	8.6837	8.6819	9.0303	9.3887	8.6768	7.9647	7.983	8.3313	8.3294	8.6882	7.9765
6.9889	7.7	8.0645	7.7086	9.1272	7.7078	8.7692	8.4201	7.7105	6.6502	7.3582	8.7664	8.0637	7.7014	8.0592	8.0575	7.6926	7.6936	7.6917	6.9793	7.6844	7.6932	6.984	7.6951	7.3464	8.0578	8.0589	7.6999	8.0584	8.0564	8.755	7.6926	7.3406	8.0486	7.6863	8.3942	8.3921	8.0464	6.2561	6.9712	7.6789	7.6916	7.6854	9.1135	8.054	8.055	9.1157	8.0526	8.7504	8.0476	7.6849	8.0426	7.6801	6.9675	8.0359	7.6909	7.3219	6.977	8.3959	8.3942	8.4076	9.1193	7.3302	8.042	8.0435	7.6843	8.0431
7.0226	7.0204	7.0182	8.0762	7.3636	8.0717	7.0358	7.7437	7.7411	7.8316	6.7957	7.035	7.0366	7.3878	7.0397	7.0413	7.043	7.044	7.0419	7.0397	7.0376	7.3854	7.3829	7.0301	7.7377	7.0249	7.3904	7.0381	7.0194	6.6747	7.029	7.7581	6.6891	6.3401	7.0514	7.053	7.4022	6.6895	7.0474	7.395	7.7525	6.6797	8.0975	6.6617	7.7425	8.0899	7.3771	7.7219	7.372	7.0204	8.0819	8.793	7.3736	7.3743	7.3755	7.024	8.4428	7.3709	7.7293	8.7879	7.0156	8.4342	7.0024	7.7079	8.0592	7.7069	7.705
