1.1437	1.144	1.1437	1.1439	1.144	1.1443	1.1439	1.1439	1.1437	1.1441	1.1443	1.1437	1.1439	1.1439	1.1444	1.1439	1.1441	1.1437	1.1443	1.1439	1.1444	1.1437	1.1443	1.1441	1.1444	1.1443	1.1442	1.144	1.1446	1.1443	1.1439	1.1444	1.144	1.1446	1.1442	1.144	1.1439	1.1447	1.1439	1.1443	1.1439	1.1444	1.1441	1.1444	1.1437	1.1443	1.144	1.1444	1.1441	1.1443	1.144	1.1446	1.1441	1.144	1.1442	1.1443	1.1441	1.144	1.144	1.1443	1.1443	1.1437	1.1443	1.1443	1.1442	1.1439	1.1442	1.144	1.1444	1.1437	1.1441	1.1444	1.1442	1.1438	1.1441	1.144	1.1446	1.1434	1.1445	1.1441	1.1442	1.1436	1.1444	1.1439	1.1441	1.1438	1.1442	1.144	1.1437	1.1438	1.1441	1.1434	1.1439	1.1438	1.1438	1.1433	1.1438	1.1438	1.1438	1.1434	1.1443	1.1442	1.1435	1.1444	1.1444	1.1438	1.1442	1.144	1.1437	1.1434	1.1439	1.1437	1.1431	1.1438	1.1444	1.1434	1.1442	1.1448	1.1439	1.1442	1.1445	1.1434	1.1433
0.38528	0.38559	0.38526	0.38546	0.38558	0.38582	0.38543	0.38544	0.38528	0.3856	0.38591	0.38528	0.38544	0.38544	0.38598	0.38541	0.38567	0.38522	0.38577	0.38546	0.386	0.38521	0.38579	0.38562	0.38596	0.38582	0.38569	0.38548	0.38612	0.38585	0.38541	0.3859	0.38547	0.38612	0.38571	0.38551	0.38543	0.38621	0.3854	0.38585	0.38544	0.38588	0.3856	0.38593	0.38524	0.38579	0.38558	0.38592	0.38561	0.3858	0.38558	0.38613	0.38566	0.38557	0.38578	0.38591	0.38569	0.38555	0.38557	0.38586	0.38589	0.38526	0.38586	0.38583	0.38578	0.38539	0.38575	0.38551	0.38592	0.38526	0.38562	0.38593	0.38575	0.38541	0.38564	0.38553	0.38613	0.38489	0.38601	0.38561	0.38581	0.38514	0.38597	0.38544	0.38567	0.38529	0.38578	0.38558	0.38529	0.38535	0.38565	0.38497	0.38541	0.38532	0.38539	0.38481	0.38528	0.38534	0.38531	0.38489	0.38578	0.38572	0.38498	0.38592	0.38603	0.38539	0.38571	0.38557	0.3853	0.38498	0.38544	0.38526	0.38466	0.38527	0.38591	0.38489	0.3857	0.3864	0.38547	0.38577	0.38611	0.38505	0.38483
0.36856	0.36823	0.36857	0.3684	0.36827	0.36801	0.36837	0.36841	0.36856	0.36827	0.36793	0.36857	0.36841	0.36845	0.36787	0.36843	0.36815	0.36861	0.3681	0.36838	0.36782	0.36862	0.36808	0.36822	0.36789	0.36799	0.36816	0.36836	0.36775	0.36796	0.36845	0.36794	0.3684	0.36772	0.36814	0.3683	0.36845	0.36764	0.36843	0.36799	0.36839	0.36797	0.36825	0.36787	0.36858	0.36808	0.36825	0.36791	0.36822	0.36804	0.36826	0.36772	0.36813	0.3683	0.36806	0.36792	0.36813	0.3683	0.36827	0.36801	0.36792	0.3686	0.368	0.36801	0.36804	0.36846	0.36808	0.36835	0.36789	0.36861	0.36824	0.36792	0.3681	0.3684	0.36824	0.3683	0.36771	0.36894	0.36785	0.36822	0.36799	0.36872	0.36784	0.3684	0.36812	0.36858	0.36803	0.36822	0.36854	0.36848	0.36818	0.36882	0.36844	0.36851	0.36842	0.369	0.36858	0.36851	0.36853	0.36897	0.36808	0.36812	0.36886	0.36796	0.36778	0.36839	0.36815	0.3682	0.36848	0.36883	0.3684	0.36853	0.36918	0.36861	0.36794	0.36896	0.36819	0.36744	0.36831	0.36808	0.36767	0.36868	0.36901
1.1236	1.1233	1.1236	1.1235	1.1233	1.1231	1.1234	1.1235	1.1236	1.1234	1.123	1.1236	1.1235	1.1235	1.1229	1.1235	1.1232	1.1237	1.1232	1.1234	1.1229	1.1236	1.1232	1.1233	1.123	1.123	1.1232	1.1234	1.1228	1.123	1.1235	1.123	1.1235	1.1228	1.1232	1.1233	1.1235	1.1227	1.1235	1.123	1.1234	1.123	1.1233	1.1229	1.1236	1.1232	1.1233	1.123	1.1233	1.1231	1.1233	1.1228	1.1231	1.1234	1.1231	1.123	1.1232	1.1234	1.1233	1.1231	1.123	1.1237	1.1231	1.1231	1.1231	1.1235	1.1231	1.1234	1.1229	1.1237	1.1233	1.123	1.1232	1.1234	1.1233	1.1233	1.1228	1.124	1.123	1.1233	1.123	1.1238	1.1229	1.1235	1.1231	1.1237	1.1231	1.1233	1.1236	1.1235	1.1232	1.1238	1.1235	1.1235	1.1235	1.124	1.1237	1.1236	1.1236	1.1241	1.1232	1.1232	1.1239	1.1231	1.1228	1.1234	1.1232	1.1232	1.1235	1.1238	1.1235	1.1235	1.1242	1.1237	1.123	1.124	1.1233	1.1225	1.1233	1.1232	1.1227	1.1236	1.124
1.8779	1.8775	1.8778	1.8777	1.8776	1.8773	1.8776	1.8777	1.8778	1.8776	1.8772	1.8779	1.8777	1.8778	1.8772	1.8777	1.8774	1.8779	1.8774	1.8777	1.8771	1.8779	1.8774	1.8775	1.8772	1.8772	1.8775	1.8777	1.8771	1.8772	1.8778	1.8772	1.8777	1.877	1.8775	1.8775	1.8778	1.877	1.8777	1.8773	1.8777	1.8773	1.8776	1.8771	1.8778	1.8774	1.8775	1.8772	1.8775	1.8774	1.8776	1.8771	1.8773	1.8777	1.8774	1.8772	1.8774	1.8776	1.8776	1.8774	1.8772	1.8779	1.8774	1.8773	1.8773	1.8778	1.8774	1.8777	1.8771	1.878	1.8775	1.8773	1.8774	1.8776	1.8776	1.8776	1.8771	1.8782	1.8773	1.8775	1.8773	1.878	1.8771	1.8777	1.8773	1.8779	1.8773	1.8775	1.8778	1.8778	1.8775	1.878	1.8778	1.8778	1.8777	1.8782	1.8779	1.8778	1.8778	1.8783	1.8775	1.8774	1.8781	1.8774	1.8771	1.8776	1.8775	1.8774	1.8777	1.878	1.8777	1.8777	1.8784	1.878	1.8773	1.8782	1.8776	1.8768	1.8775	1.8774	1.8769	1.8777	1.8782
2.6299	2.6294	2.6298	2.6297	2.6296	2.6293	2.6296	2.6297	2.6298	2.6296	2.6292	2.6299	2.6297	2.6298	2.6292	2.6297	2.6294	2.6298	2.6295	2.6297	2.629	2.6298	2.6294	2.6295	2.6292	2.6292	2.6295	2.6297	2.6291	2.6292	2.6298	2.6292	2.6297	2.629	2.6294	2.6295	2.6298	2.629	2.6297	2.6293	2.6296	2.6293	2.6296	2.6291	2.6297	2.6295	2.6295	2.6292	2.6295	2.6293	2.6295	2.6291	2.6292	2.6297	2.6293	2.6292	2.6294	2.6296	2.6295	2.6294	2.6291	2.6299	2.6294	2.6293	2.6293	2.6298	2.6293	2.6297	2.6291	2.63	2.6295	2.6293	2.6294	2.6296	2.6296	2.6295	2.6291	2.6301	2.6293	2.6294	2.6292	2.63	2.6291	2.6297	2.6293	2.6299	2.6293	2.6294	2.6297	2.6297	2.6295	2.6299	2.6298	2.6297	2.6296	2.6301	2.6299	2.6298	2.6298	2.6303	2.6295	2.6294	2.6301	2.6294	2.629	2.6295	2.6295	2.6293	2.6296	2.63	2.6297	2.6296	2.6304	2.63	2.6293	2.6302	2.6297	2.6288	2.6295	2.6294	2.6288	2.6296	2.6302
3.3878	3.3874	3.3877	3.3877	3.3876	3.3872	3.3875	3.3877	3.3878	3.3876	3.3872	3.3878	3.3876	3.3878	3.3872	3.3876	3.3873	3.3878	3.3874	3.3876	3.387	3.3877	3.3874	3.3875	3.3872	3.3871	3.3874	3.3876	3.3871	3.3871	3.3877	3.3872	3.3877	3.387	3.3874	3.3874	3.3878	3.387	3.3876	3.3872	3.3876	3.3872	3.3875	3.387	3.3876	3.3874	3.3874	3.3871	3.3874	3.3873	3.3875	3.3871	3.3871	3.3876	3.3873	3.3871	3.3873	3.3875	3.3875	3.3874	3.387	3.3879	3.3874	3.3873	3.3872	3.3877	3.3873	3.3877	3.387	3.3879	3.3875	3.3873	3.3873	3.3875	3.3876	3.3875	3.387	3.388	3.3873	3.3874	3.3872	3.3879	3.3871	3.3876	3.3872	3.3879	3.3872	3.3873	3.3876	3.3877	3.3874	3.3878	3.3877	3.3876	3.3876	3.388	3.3879	3.3877	3.3877	3.3883	3.3875	3.3874	3.3881	3.3874	3.387	3.3874	3.3875	3.3872	3.3875	3.3879	3.3876	3.3875	3.3883	3.3879	3.3872	3.3882	3.3877	3.3868	3.3873	3.3874	3.3867	3.3874	3.3881
4.1444	4.144	4.1443	4.1443	4.1442	4.1439	4.1441	4.1443	4.1444	4.1443	4.1438	4.1444	4.1443	4.1445	4.1438	4.1442	4.1439	4.1444	4.1441	4.1442	4.1436	4.1443	4.1441	4.1441	4.1439	4.1437	4.1441	4.1442	4.1438	4.1437	4.1444	4.1438	4.1443	4.1436	4.144	4.144	4.1444	4.1436	4.1442	4.1438	4.1442	4.1439	4.1442	4.1436	4.1442	4.1441	4.144	4.1438	4.144	4.1439	4.1441	4.1437	4.1437	4.1443	4.1439	4.1438	4.1439	4.1442	4.1441	4.1441	4.1436	4.1446	4.144	4.1439	4.1439	4.1444	4.1439	4.1443	4.1436	4.1446	4.1441	4.1439	4.1439	4.1442	4.1443	4.1441	4.1437	4.1446	4.144	4.144	4.1438	4.1446	4.1437	4.1442	4.1438	4.1446	4.1438	4.1439	4.1442	4.1443	4.144	4.1443	4.1443	4.1442	4.1442	4.1446	4.1446	4.1443	4.1443	4.1449	4.1441	4.1441	4.1447	4.1441	4.1436	4.144	4.1441	4.1438	4.144	4.1445	4.1443	4.1441	4.1449	4.1446	4.1439	4.1448	4.1444	4.1434	4.1439	4.1441	4.1433	4.1439	4.1447
4.8971	4.8966	4.8969	4.897	4.8969	4.8965	4.8967	4.8969	4.897	4.8969	4.8964	4.8971	4.8969	4.8972	4.8965	4.8969	4.8965	4.897	4.8967	4.8969	4.8962	4.8969	4.8967	4.8967	4.8965	4.8963	4.8967	4.8969	4.8964	4.8963	4.897	4.8965	4.897	4.8963	4.8967	4.8966	4.8971	4.8962	4.8969	4.8964	4.8968	4.8965	4.8968	4.8962	4.8968	4.8968	4.8966	4.8964	4.8966	4.8966	4.8967	4.8964	4.8963	4.897	4.8965	4.8964	4.8965	4.8968	4.8967	4.8967	4.8962	4.8972	4.8967	4.8965	4.8965	4.897	4.8965	4.897	4.8962	4.8972	4.8968	4.8966	4.8966	4.8968	4.8969	4.8967	4.8963	4.8972	4.8967	4.8966	4.8964	4.8972	4.8964	4.8968	4.8964	4.8972	4.8964	4.8965	4.8968	4.8969	4.8966	4.8969	4.897	4.8968	4.8968	4.8972	4.8972	4.8969	4.897	4.8976	4.8968	4.8967	4.8973	4.8968	4.8962	4.8966	4.8967	4.8963	4.8966	4.897	4.8969	4.8966	4.8975	4.8972	4.8965	4.8974	4.8971	4.8961	4.8965	4.8967	4.8959	4.8964	4.8973
5.6496	5.6491	5.6494	5.6495	5.6494	5.649	5.6492	5.6495	5.6495	5.6495	5.6489	5.6496	5.6494	5.6497	5.649	5.6494	5.649	5.6494	5.6493	5.6494	5.6487	5.6494	5.6493	5.6492	5.649	5.6488	5.6492	5.6494	5.649	5.6488	5.6495	5.649	5.6495	5.6488	5.6492	5.6491	5.6496	5.6488	5.6494	5.6489	5.6493	5.6491	5.6493	5.6486	5.6493	5.6493	5.6491	5.6489	5.6491	5.6491	5.6492	5.6489	5.6487	5.6495	5.6491	5.6489	5.649	5.6493	5.6492	5.6493	5.6487	5.6497	5.6492	5.649	5.649	5.6495	5.649	5.6495	5.6487	5.6498	5.6493	5.6491	5.6491	5.6492	5.6495	5.6492	5.6489	5.6497	5.6493	5.6491	5.6489	5.6497	5.6489	5.6493	5.6488	5.6497	5.6489	5.649	5.6493	5.6494	5.6491	5.6493	5.6495	5.6493	5.6493	5.6496	5.6497	5.6494	5.6495	5.6501	5.6493	5.6492	5.6498	5.6494	5.6487	5.6491	5.6493	5.6488	5.649	5.6495	5.6494	5.6491	5.65	5.6498	5.649	5.6499	5.6496	5.6486	5.649	5.6492	5.6484	5.6488	5.6497
6.408	6.4075	6.4078	6.4079	6.4078	6.4075	6.4076	6.4079	6.4079	6.4079	6.4074	6.408	6.4078	6.4082	6.4074	6.4078	6.4074	6.4078	6.4077	6.4078	6.4071	6.4078	6.4077	6.4077	6.4075	6.4072	6.4077	6.4078	6.4074	6.4072	6.4079	6.4074	6.4079	6.4072	6.4076	6.4075	6.408	6.4072	6.4078	6.4073	6.4077	6.4075	6.4078	6.4071	6.4077	6.4078	6.4075	6.4073	6.4075	6.4075	6.4077	6.4074	6.4071	6.408	6.4075	6.4073	6.4074	6.4077	6.4077	6.4077	6.4071	6.4082	6.4077	6.4075	6.4074	6.4079	6.4074	6.408	6.4071	6.4082	6.4077	6.4076	6.4075	6.4077	6.4079	6.4076	6.4073	6.4081	6.4078	6.4075	6.4074	6.4081	6.4074	6.4077	6.4073	6.4082	6.4074	6.4074	6.4077	6.4078	6.4076	6.4077	6.4079	6.4077	6.4077	6.408	6.4082	6.4078	6.4079	6.4085	6.4078	6.4076	6.4082	6.4079	6.4072	6.4075	6.4077	6.4072	6.4074	6.4079	6.4078	6.4074	6.4084	6.4082	6.4075	6.4083	6.4081	6.4071	6.4074	6.4077	6.4068	6.4071	6.4081
7.1644	7.1639	7.1642	7.1644	7.1643	7.1639	7.164	7.1643	7.1643	7.1644	7.1638	7.1644	7.1642	7.1646	7.1639	7.1642	7.1639	7.1642	7.1641	7.1642	7.1635	7.1642	7.1641	7.1641	7.1639	7.1636	7.1641	7.1642	7.1639	7.1636	7.1644	7.1638	7.1643	7.1637	7.1641	7.1639	7.1644	7.1637	7.1642	7.1638	7.1641	7.1639	7.1642	7.1635	7.1641	7.1642	7.1639	7.1638	7.164	7.1639	7.1641	7.1638	7.1635	7.1644	7.1639	7.1638	7.1639	7.1642	7.1641	7.1642	7.1635	7.1646	7.1641	7.1639	7.1638	7.1643	7.1639	7.1644	7.1635	7.1646	7.1641	7.1641	7.1639	7.1641	7.1643	7.1641	7.1638	7.1645	7.1643	7.1639	7.1638	7.1645	7.1638	7.1641	7.1637	7.1646	7.1638	7.1638	7.1641	7.1642	7.164	7.1641	7.1643	7.1641	7.1641	7.1643	7.1646	7.1642	7.1643	7.1649	7.1642	7.1641	7.1646	7.1644	7.1636	7.1639	7.1642	7.1636	7.1638	7.1643	7.1642	7.1638	7.1647	7.1646	7.1639	7.1647	7.1646	7.1636	7.1638	7.1642	7.1633	7.1635	7.1645
7.9173	7.9168	7.9171	7.9173	7.9172	7.9168	7.9169	7.9172	7.9172	7.9173	7.9167	7.9173	7.9171	7.9175	7.9168	7.9171	7.9168	7.9171	7.9171	7.9171	7.9165	7.9171	7.9171	7.917	7.9169	7.9166	7.917	7.9171	7.9169	7.9165	7.9173	7.9168	7.9172	7.9166	7.917	7.9168	7.9173	7.9166	7.9171	7.9167	7.917	7.9168	7.9171	7.9164	7.9169	7.9171	7.9168	7.9167	7.9169	7.9169	7.917	7.9168	7.9164	7.9173	7.9168	7.9167	7.9168	7.9171	7.917	7.9172	7.9164	7.9175	7.917	7.9169	7.9168	7.9172	7.9168	7.9173	7.9164	7.9176	7.917	7.917	7.9168	7.9171	7.9172	7.917	7.9167	7.9173	7.9172	7.9168	7.9168	7.9173	7.9168	7.917	7.9166	7.9175	7.9168	7.9167	7.917	7.9171	7.9169	7.917	7.9172	7.917	7.917	7.9172	7.9175	7.9171	7.9172	7.9178	7.9172	7.917	7.9175	7.9173	7.9166	7.9168	7.9171	7.9166	7.9166	7.9171	7.9171	7.9167	7.9176	7.9175	7.9169	7.9175	7.9175	7.9166	7.9167	7.9171	7.9162	7.9163	7.9173
