9.6983	10.05	10.051	10.412	10.066	10.424	11.132	10.752	11.463	11.115	11.116	12.258	11.928	10.759	10.411	11.472	12.893	12.287	12.896	10.767	11.479	10.769	11.863	11.151	11.86	13.253	13.255	11.487	12.909	13.262	11.854	12.567	11.859	12.922	13.275	12.577	12.579	11.871	11.873	11.515	11.513	11.157	12.215	12.213	13.617	12.199
10.995	10.636	10.638	10.999	10.64	11.352	10.643	9.9343	9.2349	10.288	10.996	9.9234	10.034	9.6819	11.45	10.979	12.75	12.042	12.043	12.754	12.406	10.987	10.989	11.341	10.993	12.055	12.766	10.995	11.71	11.349	12.041	13.104	12.756	14.179	12.761	12.413	13.116	13.828	12.42	12.772	12.423	12.065	12.067	12.778	11.359	12.777
11.274	11.635	10.567	11.988	10.929	9.5104	10.572	10.223	9.8641	8.807	10.225	9.5124	9.6609	9.6445	10.557	10.918	12.689	11.981	12.461	12.794	12.695	11.986	10.568	12.35	11.038	11.644	13.055	12.01	11.659	12.368	13.05	12.353	13.415	13.058	13.42	13.063	11.655	12.367	13.779	13.071	12.723	12.014	12.376	11.667	13.078	10.955
10.835	10.836	9.767	9.7682	10.838	10.501	10.498	10.128	11.55	10.131	11.552	11.297	10.331	10.24	11.197	11.909	11.2	11.561	10.616	10.95	11.299	10.217	10.144	10.585	11.313	12.343	12.951	12.604	12.957	12.609	13.322	13.324	13.327	12.969	13.332	12.274	11.916	12.628	11.92	11.922	11.571	11.934	11.582	12.289	12.623	13.684
11.239	11.95	13.012	10.533	11.955	11.596	12.307	10.888	10.18	10.891	10.543	9.9435	11.711	11.256	11.257	10.2	11.268	11.266	11.379	12.309	12.311	11.602	10.894	11.255	12.071	12.049	12.683	12.325	13.038	12.69	11.983	12.695	11.278	11.626	11.275	12.32	11.968	13.014	13.366	13.017	12.309	13.73	12.671	13.373	12.674	13.735
10.75	11.462	11.103	11.104	9.6956	10.397	8.628	10.048	9.702	10.399	10.379	11.243	10.263	10.875	12.164	11.805	11.456	11.098	11.1	11.811	10.871	9.3336	10.755	10.047	10.759	12.18	11.109	11.114	11.474	12.167	12.519	11.812	12.525	13.237	12.179	12.892	12.894	12.186	11.827	12.539	12.54	11.482	11.483	11.482	11.136	12.554
10.116	9.4301	10.467	10.468	9.1852	10.588	11.533	10.124	11.536	10.476	11.538	10.953	9.9024	12.315	10.833	11.904	11.906	11.196	10.82	11.527	9.8726	10.589	9.1671	9.7424	11.875	12.227	11.519	12.232	11.884	11.887	11.89	11.182	10.825	11.537	11.539	12.611	11.565	11.538	11.212	11.903	11.905	11.546	11.907	11.909	11.91	12.971
11.854	10.445	11.856	10.447	9.8361	8.7519	10.091	9.7424	10.094	8.6905	10.469	9.8625	10.954	11.609	12.218	11.509	12.22	11.152	11.514	11.66	9.9157	9.1404	9.1265	10.813	11.165	11.878	10.47	11.531	11.547	10.819	11.545	10.817	11.17	12.242	10.474	12.596	10.828	11.54	12.602	11.543	12.965	10.486	12.257	11.549	11.261	11.189
10.285	9.9357	9.217	9.9246	10.26	9.2009	9.9124	10.624	9.5552	10.626	10.417	10.11	12.113	11.331	10.983	11.694	10.636	9.927	10.639	10.017	10.064	9.231	10.982	11.695	10.987	10.989	10.991	11.344	11.706	11.709	11.712	12.064	11.007	11.718	12.07	9.5919	11.014	11.364	11.362	11.046	11.044	12.087	11.738	11.74	11.031	11.032
10.588	10.239	10.241	9.8814	9.8832	9.8845	9.8859	10.247	9.8889	8.8659	9.749	10	9.9239	10.594	10.612	11.324	10.975	10.267	10.412	9.6769	10.273	11.335	10.277	11.339	10.992	9.9238	11.346	10.639	11.001	10.617	10.976	10.265	9.5589	10.957	10.959	10.961	10.963	12.025	12.027	10.608	10.61	11.321	10.612	12.034	10.615	12.036
9.956	9.2471	9.2475	9.632	8.9199	9.6091	9.9605	10.322	10.411	9.4115	10.444	10.677	10.679	10.679	9.9708	10.682	10.334	9.9757	10.338	9.6292	9.268	10.663	9.9524	9.584	10.647	11.009	10.301	10.654	10.656	10.659	10.661	9.9526	9.605	10.667	11.029	11.03	10.322	10.674	10.339	10.321	9.2652	9.6234	11.027	10.669	10.67	11.381
10.048	8.6289	8.9807	10.052	10.054	9.4402	10.056	10.229	8.4629	9.1075	10.419	11.126	9.7043	10.062	8.6157	9.3343	9.6859	10.758	9.6901	9.0893	10.405	10.766	10.059	10.411	9.7034	9.7058	10.778	10.071	10.073	9.3685	10.07	9.0052	10.767	9.3482	10.06	9.7021	8.9936	9.3553	9.7075	9.7089	10.421	9.7122	9.3634	10.425	10.426	9.717
8.717	8.7183	9.0746	8.7122	8.689	9.0505	9.1755	7.4476	9.4049	9.4057	8.6973	9.0579	9.0602	9.7708	9.0625	9.064	9.4157	9.4177	8.7097	8.7896	9.7789	9.7744	8.6875	8.6864	9.0491	9.4017	9.0536	9.4067	10.118	9.411	8.7027	8.3543	9.777	10.489	9.0703	9.7822	9.4238	10.494	9.8196	8.7474	8.7453	9.761	9.7992	10.151	9.442	9.803
8.4187	8.4199	9.4821	8.4229	8.7746	8.4258	8.5227	7.8549	9.1302	7.7205	9.8071	6.9733	8.3922	9.4327	9.435	8.7261	8.7277	9.0795	9.0819	8.3832	9.4462	9.4481	8.768	8.3926	9.8329	8.4249	8.7772	8.7517	8.7775	9.0994	7.3273	8.4062	9.1086	9.4705	8.412	9.8242	9.4759	9.1171	8.0589	8.7703	8.7722	8.4235	9.8351	9.1266	9.128	8.8049
