6.7627	7.0743	9.04	7.9925	8.485	8.8477	7.8199	7.1059	8.1624	5.9979	6.9166	8.3303	8.333	7.6354	8.3386	8.3414	7.9942	6.9365	5.5415	7.4246	8.3519	8.0048	8.7078	8.7108	9.074	9.4277	8.3706	6.2659	7.6765	7.3154	8.7191	8.7219	9.085	8.7279	8.3806	9.7939	9.0963	7.699	8.7477	8.3879	8.3897	9.452	9.8038	9.8061	9.458	9.8102	9.1102	8.0511	8.3918	9.8046	9.8067	10.159	10.873	10.527	10.532	10.535	10.886	8.4188	9.4736	10.178	11.243	10.187	10.551	11.605	10.199	10.202	9.8441	10.553	11.245	11.247	10.548	11.95
7.8121	8.5245	9.2269	9.9497	8.3096	8.3219	6.2685	6.9375	7.4985	7.1509	8.5641	8.9171	9.9802	7.3012	8.2152	8.2181	6.4432	7.1526	7.8429	8.556	7.8485	8.9117	9.2648	8.9176	6.8101	8.5732	6.475	8.2264	8.2294	8.2325	8.2356	9.6491	8.9519	7.5444	8.9578	6.499	8.2586	7.5504	9.6628	8.2541	8.9661	10.028	9.32	9.6722	9.321	9.332	8.9733	9.6757	10.388	11.091	10.743	10.746	11.81	10.751	8.2838	8.6446	10.401	10.755	11.11	10.414	10.418	11.473	10.777	10.778	9.0111	8.6606	9.7052	11.828	10.77	11.832	11.833	11.475
7.758	8.4705	8.0972	8.0597	8.9417	8.5658	8.9473	8.569	7.4899	8.075	7.0284	8.4276	9.1306	7.0228	7.7259	7.3785	7.7314	6.6839	6.6869	6.0097	6.7086	8.4721	7.7647	8.478	9.5318	7.7745	7.4276	8.4912	6.7312	7.4139	7.0556	7.759	8.8223	8.8254	8.4781	9.1811	8.1236	9.184	6.7238	7.7638	8.1156	9.1777	9.1797	10.242	10.244	9.8959	9.1865	9.1849	9.1959	9.8997	9.9023	10.606	10.26	10.963	11.677	9.211	10.272	8.8449	9.1887	9.9032	9.9075	10.612	11.676	10.62	10.274	9.9262	9.5649	9.9264	10.618	10.97	11.682	12.734
8.1352	8.9742	8.8499	8.5121	7.5884	7.2689	7.2952	7.2072	7.6134	8.5249	8.5279	9.2309	8.8838	8.5363	7.1287	7.4815	7.4844	6.7962	8.1867	7.8393	7.4922	7.4952	8.9088	8.9121	7.8551	7.5074	7.5071	7.15	8.2035	8.5669	8.57	8.9232	8.2161	7.8689	7.872	8.5815	6.462	7.8638	9.2761	8.9277	8.9294	8.9313	9.9933	8.5848	8.9338	7.5217	8.9262	9.2785	9.9908	10.693	10.697	10.35	9.6434	10.705	11.055	8.9382	11.394	9.9985	10.703	10.357	9.3011	10.716	10.37	10.371	10.02	9.3217	8.9659	10.029	12.141	11.434	12.146	11.797
7.2906	5.721	7.1185	8.6298	9.0227	7.6087	7.5928	7.8016	7.8046	7.4577	7.4447	7.1205	8.884	6.7657	7.1287	8.532	8.1848	8.5376	8.5406	6.7795	6.4018	6.7548	7.4688	7.472	9.2361	8.5291	8.1823	7.8353	7.135	7.8376	7.4803	9.594	8.5368	9.2501	8.9031	8.9052	9.2575	8.9066	7.494	7.1174	8.5198	8.5213	9.2334	8.5247	9.9372	9.2389	9.2388	9.9374	9.5855	10.324	9.9672	9.6205	9.9742	11.038	10.342	11.045	9.6351	10.346	9.623	10.337	9.6317	10.346	12.111	10.703	10.706	11.058	9.6465	9.2981	10.701	10.353	11.755	12.118
8.2593	7.4112	7.4137	7.8757	8.2622	7.9184	8.1118	8.815	8.468	8.8212	8.1243	7.0666	7.0536	7.056	7.7626	8.1152	8.4679	8.1207	8.1236	8.8267	8.1292	6.411	6.3584	8.1661	8.1695	8.5228	8.8765	8.8793	9.2329	8.1855	8.1849	7.8344	8.5008	7.8036	8.5067	9.2086	8.8607	9.2125	9.5745	8.8633	8.5109	7.0843	8.847	9.1985	9.5603	9.5621	10.614	10.266	10.616	9.2055	9.9153	9.5942	10.298	10.302	11.366	10.659	9.9631	9.9666	10.317	8.5306	9.5856	9.9397	10.643	9.946	11.009	11.012	10.654	10.656	11.015	10.653	10.318	12.081
7.7307	8.0833	7.7354	7.8431	7.3799	6.4859	7.733	8.447	8.4502	7.7432	6.3353	7.3988	7.4022	5.9914	6.6741	6.3266	6.6857	8.0926	8.0958	8.0985	7.4017	7.055	8.1056	7.0449	7.0616	7.4149	7.7687	7.7718	8.1251	9.1886	8.4914	7.4319	8.8417	7.7662	8.4789	9.1809	8.1225	9.1847	9.5368	8.4883	8.1281	8.126	9.1843	9.1778	9.1728	8.8243	9.8762	9.5284	10.592	8.8329	8.8323	8.8352	9.5303	8.8337	10.948	9.8915	10.255	10.26	10.614	10.265	10.616	8.5057	9.2346	9.9378	11.711	12.064	10.656	11.009	10.661	10.661	11.719	10.661
8.3177	7.6192	7.2617	7.2539	5.8557	7.2586	6.8964	7.2502	6.9165	7.9804	7.6333	7.6362	6.5785	7.282	7.9931	6.5707	7.6376	6.2254	7.2825	7.9957	7.6491	7.6527	7.656	6.9459	6.9292	6.9389	6.5919	7.9995	7.6525	8.006	9.4198	9.0728	7.663	8.0116	7.2956	8.3578	8.3599	8.0115	9.074	8.0155	8.0175	8.7172	9.7758	7.6623	8.3567	8.732	8.7333	10.496	9.0984	10.152	10.864	8.3959	9.1026	8.3871	8.7408	9.8087	9.8124	9.4663	10.521	9.825	9.1263	9.1098	10.526	10.155	10.158	10.87	10.163	10.876	9.1176	10.204	11.23	11.579
7.474	7.476	7.1283	8.2013	6.4426	7.4966	6.7924	7.4877	6.7839	8.5484	7.8412	6.7935	7.8473	7.1496	7.1527	6.8027	7.1353	7.1377	6.0799	5.7326	6.7966	6.7998	7.5042	7.5075	8.5679	6.0998	7.851	7.8539	8.2309	7.1733	8.5877	8.591	7.2062	8.2427	7.8808	8.2319	8.584	8.9597	7.9013	8.9636	8.9656	8.9674	8.6166	9.6747	8.5756	7.8957	8.9582	7.8634	8.2259	9.639	9.9923	8.5832	9.6435	9.9934	11.039	10.026	9.6794	8.2394	9.3275	10.042	9.6958	9.6966	10.397	9.6965	10.391	9.3336	10.38	10.033	9.3414	10.738	10.04	11.8
7.6352	7.9873	6.5787	5.1794	5.5329	6.9479	8.3526	7.2896	7.2664	8.3205	5.5375	7.2759	7.2791	7.632	6.5742	5.5259	5.8754	6.5996	7.6636	6.9326	7.6698	7.6732	6.6154	6.9795	6.6215	7.6817	6.9725	6.9891	6.9788	6.6215	7.3491	8.7629	7.7046	8.0568	9.116	7.7029	8.0692	7.3471	8.0733	7.0245	7.3765	8.429	8.0804	8.0623	7.7093	9.1286	9.8147	9.4665	8.7683	9.121	9.1235	8.7762	9.4771	8.7766	9.4768	8.7966	9.8508	9.1545	9.1585	10.223	9.5164	8.8197	9.5197	9.5198	8.8188	8.468	9.5314	9.5203	9.8868	10.95	10.602	11.304
7.5791	6.52	6.1856	7.2495	7.2533	6.8963	7.6109	7.2625	6.5406	6.5442	5.4959	6.8948	6.5468	6.9003	6.5528	6.2055	6.2054	5.848	6.5519	7.6162	6.909	6.2115	7.2758	6.9184	6.5746	7.2848	7.9724	7.9755	6.2173	6.9247	7.2876	7.9913	6.9325	7.6456	6.9337	6.9156	7.634	6.909	6.9106	8.3239	7.2751	6.9164	7.2788	7.9778	8.3258	7.6234	7.9691	8.3749	9.4379	9.0899	8.3818	7.9806	9.0956	9.4453	9.095	9.4411	7.6837	8.388	8.0418	9.4502	9.104	9.4578	9.8081	10.519	9.8081	9.4531	9.4396	9.4426	10.505	10.148	10.15	11.563
6.2793	6.2816	5.0182	6.618	5.5359	8.0369	6.9795	6.2796	7.665	6.2727	6.9611	6.6138	7.3175	6.2855	5.5749	7.326	6.625	6.2652	6.9692	6.2845	6.9889	6.2947	7.3457	7.3494	7.3508	8.0606	6.9911	8.0553	6.6512	6.6502	7.3576	7.7204	8.0728	7.7245	6.6553	7.3605	7.7076	7.7094	7.7108	7.3528	7.7149	7.7168	7.3579	7.3694	8.0641	8.7569	7.3477	7.3497	9.1269	8.4148	8.7676	9.1343	9.1335	8.7823	8.4316	8.7787	8.7822	9.1363	7.7433	8.7942	9.8625	9.1549	8.8187	9.169	8.8184	9.862	9.1545	9.8817	9.1742	9.887	9.8891	10.965
6.3376	7.0404	5.4192	7.7782	7.4312	6.7381	6.7376	5.3131	5.6672	5.6748	5.3232	5.3264	5.3335	6.0376	5.6944	6.4034	6.0416	6.7444	6.0371	6.0398	7.1085	7.108	6.0534	5.7023	6.4173	7.4825	6.0496	7.113	6.4164	6.7831	6.0745	7.1389	6.0658	7.1251	7.4733	6.4206	6.0541	6.7837	7.1196	7.1213	7.1234	7.1249	7.1247	7.1226	7.4708	7.4642	6.7653	8.2029	7.8207	7.4963	7.4751	9.2616	8.9104	8.2085	7.1413	7.4885	8.2031	9.2584	9.2625	8.215	7.164	8.2212	8.5713	8.571	8.5661	9.2736	8.2256	8.9293	9.2825	9.6357	9.6376	9.6364
5.1539	5.5041	6.9333	6.5207	6.1697	6.1738	5.4752	5.8145	6.1685	5.4708	6.8902	5.4777	5.4885	6.1886	5.1296	4.4257	4.7647	6.1847	5.8412	6.5422	5.4973	5.8478	6.2046	6.5585	5.5062	6.5573	6.9117	6.5536	6.2057	5.2048	6.2451	6.9588	5.866	5.5721	5.2092	7.3007	6.9764	7.6793	6.5959	6.9818	6.249	6.9855	8.0349	7.6819	6.9793	6.9737	7.3101	7.3122	8.0309	6.6217	7.6689	8.3698	8.3685	8.0169	7.3112	8.3652	7.3015	7.3218	8.7378	7.3137	8.0188	7.6685	7.3345	8.7295	8.0154	8.3726	7.3212	8.3749	9.0924	8.3805	7.3309	9.0943
5.2547	6.3211	5.2695	6.3041	5.9569	4.5479	5.2521	5.94	5.6088	5.5857	5.9495	5.2417	4.9212	6.3105	4.9253	5.5892	5.5928	5.6104	5.9733	5.259	4.5539	4.9071	6.3372	4.9321	5.6258	5.9784	6.3268	6.6861	5.2762	5.6229	5.6392	6.0018	5.6277	5.6256	5.9917	5.6331	5.6359	6.3496	7.4125	5.6418	6.0041	6.0021	7.0512	5.9969	5.6248	7.0447	5.652	6.6982	7.4108	6.7201	7.0702	7.7564	6.3664	7.774	6.6913	5.9937	7.7836	8.114	7.7914	7.795	7.7954	8.8465	7.4392	7.4422	7.7956	7.799	7.7961	6.393	7.8024	8.5044	8.5021	8.1536
