1.1427	1.143	1.1423	1.143	1.1429	1.143	1.1423	1.1431	1.1429	1.1429	1.1425	1.1427	1.1432	1.1427	1.1427	1.1427	1.1432	1.1429	1.1427	1.1428	1.1431	1.1431	1.1428	1.1428	1.1432	1.1431	1.1431	1.1428	1.143	1.1433	1.1429	1.1433	1.1426	1.1436	1.1429	1.1435	1.1425	1.1434	1.143	1.1438	1.1425	1.1435	1.1427	1.144	1.1426	1.1433	1.1425	1.1439	1.1426	1.1435	1.1425	1.1434	1.1432	1.1434	1.1429	1.1432	1.1432	1.1436	1.1441	1.1434	1.1443	1.1442	1.1453	1.1444	1.1454	1.1446	1.1463	1.1452	1.1464	1.1451	1.1466	1.1456	1.1469
0.38465	0.385	0.38421	0.38493	0.3848	0.38502	0.38422	0.38506	0.38478	0.38495	0.38439	0.38474	0.38511	0.38471	0.38468	0.38467	0.38519	0.38491	0.3847	0.38476	0.38505	0.38511	0.38475	0.38485	0.3851	0.38514	0.38508	0.38481	0.38496	0.38529	0.38492	0.38529	0.38452	0.38561	0.3849	0.38559	0.3845	0.38535	0.38499	0.3858	0.38447	0.38543	0.38468	0.38601	0.38467	0.38529	0.38452	0.38591	0.38465	0.38551	0.38454	0.38535	0.38522	0.38543	0.385	0.38519	0.38523	0.38562	0.38616	0.38542	0.38632	0.38618	0.38741	0.38639	0.38745	0.38657	0.38834	0.38726	0.38843	0.38712	0.38863	0.38765	0.38893
0.36879	0.36839	0.36923	0.3685	0.36864	0.36837	0.36922	0.36834	0.36868	0.36839	0.36908	0.36864	0.36836	0.36866	0.36875	0.36876	0.36823	0.36848	0.3687	0.36864	0.3684	0.36825	0.36868	0.36852	0.36836	0.36822	0.3683	0.36857	0.36845	0.36811	0.36843	0.36809	0.3689	0.36777	0.36851	0.36775	0.36891	0.36804	0.36841	0.36757	0.3689	0.36798	0.36871	0.36739	0.36868	0.36809	0.36887	0.36749	0.3687	0.36786	0.36882	0.36807	0.36812	0.36794	0.36831	0.36823	0.36811	0.36777	0.36715	0.36796	0.36702	0.36723	0.3659	0.36699	0.36587	0.36682	0.36503	0.36609	0.36488	0.36622	0.36472	0.3657	0.36441
1.1235	1.123	1.1239	1.1231	1.1233	1.123	1.1239	1.123	1.1234	1.1229	1.1238	1.1232	1.123	1.1232	1.1234	1.1234	1.1229	1.1231	1.1233	1.1233	1.1231	1.1228	1.1233	1.1231	1.123	1.1228	1.1229	1.1232	1.1231	1.1227	1.123	1.1227	1.1235	1.1224	1.1231	1.1223	1.1235	1.1227	1.123	1.1222	1.1235	1.1226	1.1233	1.122	1.1232	1.1227	1.1235	1.1221	1.1233	1.1224	1.1234	1.1227	1.1227	1.1225	1.1228	1.1229	1.1227	1.1224	1.1217	1.1226	1.1216	1.1219	1.1204	1.1216	1.1204	1.1214	1.1196	1.1207	1.1194	1.1208	1.1193	1.1203	1.119
1.8773	1.8768	1.8777	1.8769	1.8771	1.8768	1.8777	1.8768	1.8772	1.8767	1.8776	1.877	1.8769	1.877	1.8772	1.8772	1.8767	1.8769	1.8771	1.8771	1.8769	1.8766	1.8771	1.8769	1.8769	1.8766	1.8767	1.8769	1.8769	1.8765	1.8768	1.8765	1.8773	1.8762	1.8769	1.8761	1.8773	1.8764	1.8768	1.8759	1.8773	1.8764	1.8771	1.8758	1.877	1.8765	1.8772	1.8759	1.877	1.8762	1.8771	1.8765	1.8764	1.8763	1.8766	1.8767	1.8764	1.8762	1.8754	1.8763	1.8753	1.8757	1.8742	1.8754	1.8741	1.8752	1.8734	1.8744	1.8731	1.8745	1.8731	1.874	1.8727
2.6289	2.6283	2.6293	2.6285	2.6287	2.6283	2.6293	2.6284	2.6288	2.6282	2.6292	2.6285	2.6285	2.6285	2.6288	2.6287	2.6283	2.6284	2.6286	2.6286	2.6284	2.6282	2.6286	2.6284	2.6285	2.6281	2.6283	2.6284	2.6284	2.6281	2.6283	2.628	2.6288	2.6278	2.6285	2.6276	2.6288	2.628	2.6284	2.6275	2.6288	2.6279	2.6286	2.6274	2.6284	2.628	2.6287	2.6275	2.6285	2.6277	2.6286	2.6281	2.6279	2.6278	2.628	2.6282	2.6279	2.6278	2.6269	2.6278	2.6268	2.6272	2.6257	2.6269	2.6256	2.6267	2.6249	2.6259	2.6246	2.626	2.6246	2.6255	2.6243
3.3865	3.3858	3.3868	3.386	3.3863	3.3858	3.3868	3.3859	3.3863	3.3857	3.3867	3.386	3.3861	3.3859	3.3863	3.3862	3.3859	3.3859	3.3861	3.3861	3.386	3.3856	3.3861	3.3858	3.386	3.3855	3.3858	3.3858	3.386	3.3856	3.3857	3.3855	3.3863	3.3853	3.386	3.385	3.3863	3.3855	3.3859	3.3849	3.3862	3.3854	3.3861	3.3849	3.3859	3.3855	3.3862	3.385	3.3859	3.3852	3.386	3.3856	3.3854	3.3853	3.3854	3.3858	3.3853	3.3853	3.3843	3.3853	3.3843	3.3847	3.3831	3.3843	3.383	3.3842	3.3824	3.3833	3.382	3.3834	3.3821	3.383	3.3818
4.1427	4.1419	4.143	4.1422	4.1425	4.142	4.143	4.1421	4.1426	4.1418	4.1429	4.1422	4.1424	4.1421	4.1426	4.1424	4.1421	4.142	4.1423	4.1423	4.1422	4.1418	4.1423	4.142	4.1423	4.1417	4.142	4.142	4.1422	4.1418	4.1419	4.1416	4.1425	4.1415	4.1422	4.1412	4.1425	4.1417	4.1421	4.1411	4.1424	4.1416	4.1423	4.1411	4.142	4.1417	4.1423	4.1412	4.1421	4.1414	4.1421	4.1418	4.1416	4.1415	4.1415	4.1419	4.1414	4.1415	4.1404	4.1414	4.1404	4.1409	4.1393	4.1405	4.1391	4.1403	4.1386	4.1395	4.1382	4.1395	4.1382	4.1391	4.1379
4.8949	4.8941	4.8952	4.8944	4.8948	4.8942	4.8952	4.8943	4.8948	4.894	4.8951	4.8943	4.8946	4.8942	4.8948	4.8946	4.8943	4.8942	4.8945	4.8945	4.8944	4.894	4.8945	4.8942	4.8945	4.8938	4.8941	4.8941	4.8944	4.894	4.894	4.8938	4.8947	4.8937	4.8944	4.8933	4.8947	4.8938	4.8943	4.8933	4.8945	4.8938	4.8945	4.8933	4.8941	4.8939	4.8945	4.8934	4.8942	4.8935	4.8942	4.894	4.8937	4.8936	4.8936	4.8941	4.8936	4.8937	4.8925	4.8936	4.8925	4.8931	4.8914	4.8926	4.8912	4.8924	4.8907	4.8916	4.8903	4.8916	4.8904	4.8912	4.8901
5.647	5.6462	5.6473	5.6465	5.6469	5.6463	5.6472	5.6464	5.6469	5.646	5.6472	5.6463	5.6468	5.6462	5.6469	5.6466	5.6464	5.6463	5.6465	5.6466	5.6464	5.6461	5.6465	5.6462	5.6466	5.6459	5.6462	5.6461	5.6464	5.6461	5.6461	5.6459	5.6467	5.6458	5.6464	5.6453	5.6467	5.6459	5.6464	5.6453	5.6466	5.6459	5.6465	5.6454	5.6461	5.6459	5.6465	5.6455	5.6462	5.6455	5.6462	5.6461	5.6457	5.6457	5.6456	5.6462	5.6456	5.6457	5.6445	5.6456	5.6445	5.6452	5.6434	5.6446	5.6432	5.6445	5.6428	5.6436	5.6423	5.6436	5.6424	5.6432	5.6421
6.4051	6.4041	6.4053	6.4045	6.4049	6.4042	6.4052	6.4044	6.4049	6.404	6.4052	6.4043	6.4048	6.4041	6.4049	6.4046	6.4045	6.4042	6.4045	6.4046	6.4044	6.404	6.4045	6.4041	6.4046	6.4038	6.4042	6.404	6.4044	6.4041	6.404	6.4038	6.4047	6.4038	6.4044	6.4033	6.4047	6.4039	6.4044	6.4033	6.4045	6.4038	6.4045	6.4034	6.404	6.4039	6.4044	6.4035	6.4041	6.4035	6.4041	6.4041	6.4037	6.4037	6.4035	6.4042	6.4035	6.4037	6.4024	6.4035	6.4024	6.4031	6.4013	6.4026	6.4011	6.4024	6.4007	6.4015	6.4002	6.4014	6.4004	6.4011	6.4001
7.1611	7.1601	7.1613	7.1605	7.1609	7.1602	7.1612	7.1604	7.1609	7.1599	7.1612	7.1603	7.1608	7.1601	7.1609	7.1605	7.1605	7.1602	7.1604	7.1605	7.1604	7.16	7.1605	7.1601	7.1607	7.1598	7.1602	7.16	7.1604	7.1601	7.16	7.1598	7.1606	7.1598	7.1604	7.1592	7.1606	7.1599	7.1603	7.1592	7.1605	7.1598	7.1604	7.1595	7.1599	7.1599	7.1603	7.1595	7.16	7.1595	7.16	7.1601	7.1596	7.1596	7.1594	7.1602	7.1594	7.1597	7.1583	7.1595	7.1584	7.1591	7.1573	7.1585	7.157	7.1583	7.1567	7.1574	7.1561	7.1573	7.1563	7.1571	7.1561
7.9136	7.9125	7.9138	7.9129	7.9134	7.9127	7.9137	7.9129	7.9134	7.9124	7.9137	7.9127	7.9134	7.9125	7.9134	7.9129	7.913	7.9126	7.9129	7.913	7.9129	7.9125	7.9129	7.9125	7.9131	7.9122	7.9127	7.9124	7.9129	7.9125	7.9124	7.9122	7.913	7.9123	7.9128	7.9117	7.913	7.9123	7.9128	7.9117	7.9129	7.9122	7.9129	7.9119	7.9123	7.9123	7.9127	7.912	7.9124	7.9119	7.9124	7.9125	7.912	7.9121	7.9118	7.9126	7.9118	7.9122	7.9107	7.9119	7.9108	7.9115	7.9097	7.9109	7.9095	7.9107	7.9092	7.9098	7.9085	7.9097	7.9088	7.9095	7.9085
8.67	8.669	8.6702	8.6693	8.6699	8.6691	8.6701	8.6693	8.6698	8.6688	8.67	8.6691	8.6698	8.6689	8.6698	8.6693	8.6695	8.669	8.6693	8.6693	8.6693	8.6689	8.6693	8.6689	8.6696	8.6686	8.6691	8.6687	8.6693	8.6689	8.6688	8.6686	8.6694	8.6687	8.6692	8.6681	8.6694	8.6687	8.6692	8.6681	8.6692	8.6686	8.6692	8.6684	8.6687	8.6687	8.6691	8.6684	8.6688	8.6683	8.6687	8.6689	8.6684	8.6685	8.6681	8.669	8.6682	8.6686	8.6671	8.6682	8.6671	8.6679	8.6661	8.6673	8.6658	8.667	8.6656	8.6662	8.6649	8.666	8.6652	8.6658	8.6649
